date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
5/27/19,17.1,9.6,22.7,0,,232,12.8,29.6,1009.2,
5/28/19,13.1,11.5,15.5,13.7,10,289,12.6,31.5,1005.9,
5/29/19,10.8,8.5,14.7,10.7,,335,16.2,33.3,1017.9,
5/30/19,12.5,3.9,18.5,0,,314,9.2,18.5,1025,
5/31/19,16.4,8.5,21.5,0,,264,8.7,20.4,1024.3,
6/1/19,19.7,12.4,25.1,0,,261,6.9,18.5,1021.9,
6/2/19,21.1,12.6,26.5,0,,58,7.8,20.4,1018.3,
6/3/19,22.1,12.5,28.2,0,,137,9.3,22.2,1015.2,
6/4/19,21.4,12.6,28.1,0,,311,8.4,20.4,1012.3,
6/5/19,22.4,13.5,28.2,0,,72,9.6,27.8,1008.5,
6/6/19,19.1,15.7,24.7,0,10,92,11.6,25.9,1008.3,
6/7/19,17.8,13.2,22,7.9,,114,10.4,27.8,1014.2,
6/8/19,16.9,11.5,21.7,0,,244,15.2,40,1020.3,
6/9/19,18.3,7.4,24.5,0,,73,12,29.6,1023.2,
6/10/19,22.4,14.8,28.2,0,,116,9.8,27.8,1013.1,
6/11/19,22.9,15.2,30.1,1,,322,11.6,43,1008.4,
6/12/19,24.1,15.5,32.5,0,,147,14.3,43,1007,
6/13/19,19.9,14.7,25.2,0,,5,10.4,29.6,1013.7,
6/14/19,22.9,13.7,29.2,0.3,,69,10.5,31.5,1016.7,
6/15/19,24.7,17.7,32,0,,169,11.7,29.6,1010.7,
6/16/19,18.3,15.7,22.2,3,,341,11.9,33.3,1018.5,
6/17/19,19.7,12.5,25.1,1.5,,47,10.1,24.1,1020.8,
6/18/19,20.9,13,26.2,0,,84,12,27.8,1016.8,
6/19/19,21.6,14,28.5,0,,138,8.7,43,1011.3,
6/20/19,21.6,13.8,28.2,3.6,,229,12.8,25.9,1010.9,
6/21/19,20.4,15.7,25.5,18.8,,285,13.2,25.9,1015.9,
6/22/19,19.6,15.9,23.7,0.5,,49,14.1,35.2,1018.7,
6/23/19,20,15.7,24.7,0.3,,48,15,31.5,1019,
6/24/19,21.3,12.2,27.5,0,,78,9.6,24.1,1022.5,
6/25/19,24.9,15.3,31.5,0,,119,11.3,25.9,1021.6,
6/26/19,28.1,19,35.5,0,,252,8.9,27.8,1020.5,
6/27/19,23.9,18.7,28.7,0,,325,16.8,38.9,1020.8,
6/28/19,18.7,13.2,23.8,0,,341,14.7,31.5,1022.7,
6/29/19,21,10.5,28.5,0,,98,7.1,20.4,1021.3,
6/30/19,26.1,15,36.7,0,,194,12.8,27.8,1015.1,
7/1/19,27.4,18.9,35.4,0,,259,17,54,1012.3,
7/2/19,20.2,15.2,25.6,0,,327,14.6,40,1017.7,
7/3/19,16.7,10.1,22.7,0,,339,12.9,29.6,1021.5,
7/4/19,17.6,8.9,25,0,,330,8.9,20.4,1021.4,
7/5/19,18.8,11.6,25,0,,287,12.6,35.2,1015.5,
7/6/19,22.9,12.6,30.5,0,,249,15.5,40,1009.3,
7/7/19,16.4,12.7,19.7,0,,311,14,31.5,1010,
7/8/19,14.4,6,20.5,0,,303,14.9,43,1015.7,
7/9/19,13.7,8.5,16.7,0,,310,12,27.8,1017.4,
7/10/19,16.3,9.5,21.7,0,,313,12.5,29.6,1017.3,
7/11/19,17.3,9.3,22.5,0,,245,10.2,43,1013.9,
7/12/19,16.5,13.7,22.2,4.3,,239,11.1,27.8,1011.3,
7/13/19,16.2,13.5,22.1,4.6,,287,15.8,43,1011.6,
7/14/19,16.2,12.7,20,2.3,10,314,12.2,29.6,1015.1,
7/15/19,16.7,12,21.7,8.4,,351,11.7,24.1,1015.9,
7/16/19,15.6,10,21.2,0,,303,12.8,40,1015.4,
7/17/19,17.1,10.3,22.5,0,,316,10.8,22.2,1014.3,
7/18/19,19.2,9.7,26.6,0,,53,6.2,18.5,1012.3,
7/19/19,19.3,14.5,24,0,,232,9.6,27.8,1014.3,
7/20/19,23.7,15.3,30.7,1,,203,9.6,24.1,1014.3,
7/21/19,19.4,16.5,24,0.3,10,233,13.5,54,1018.4,
7/22/19,21.9,14.5,28,6.4,,279,10.4,25.9,1022.2,
7/23/19,25.1,17,31.5,0,,327,11.7,29.6,1020.4,
7/24/19,24.8,15.4,32.7,0,,19,7.2,24.1,1017.4,
7/25/19,26.4,15.6,34,0,,21,8.1,25.9,1016.2,
7/26/19,25.6,17.2,33,0,,358,11.9,37,1010.6,
7/27/19,22.6,17.3,28.1,0,,86,14.6,29.6,1004,
7/28/19,21.9,18,26.5,0,,96,12.5,25.9,1000.9,
7/29/19,23.2,16.9,30.5,0,,327,8.6,25.9,1006.2,
7/30/19,23.1,18.4,27,0,,277,11.3,40,1010.4,
7/31/19,20,17,25.2,1.8,10,235,10.8,31.5,1014.1,
8/1/19,19.3,13.8,25.5,4.8,,277,10.2,22.2,1016.2,
8/2/19,19.2,13,24,0,,339,7.7,24.1,1014,
8/3/19,17.3,14.2,22.2,1,,306,12.6,40,1013.7,
8/4/19,18.2,11.7,23.7,4.3,,236,8.7,47,1015.8,
8/5/19,19.6,12.1,27,2.3,,222,11.3,50,1013,
8/6/19,20.7,15.9,27,2.3,,229,13.8,29.6,1011,
8/7/19,19.4,15.6,26,14.7,,223,16.1,65,1008.6,
8/8/19,19.1,14.5,25.1,1,,237,19.2,35.2,1012.3,
8/9/19,22.4,13.8,29,0,,196,11.9,25.9,1012.7,
8/10/19,19.2,17,23,4.8,10,200,13.5,38.9,1013.9,
8/11/19,21.6,15.5,27.5,4.8,,184,13.2,27.8,1016.3,
8/12/19,16.3,14.7,18,12.4,10,254,8.6,22.2,1015.6,
8/13/19,17.4,14,23.2,6.4,,243,15.5,33.3,1016.5,
8/14/19,15.5,10.7,20.6,0,,256,9.5,25.9,1018,
8/15/19,16.3,8.7,22.9,1.8,,212,11.1,27.8,1015.4,
8/16/19,16.6,14.2,21,0.3,,240,11.7,47,1016.5,
8/17/19,17.7,11.6,23.2,2.3,,184,12.2,27.8,1014.5,
8/18/19,23.3,16.7,30.6,0,,203,16.5,43,1009.8,
8/19/19,18.8,17.1,22.7,8.9,,229,13.2,54,1015.9,
8/20/19,17.6,15.2,22.5,1,10,327,10.2,33.3,1020.4,
8/21/19,16.6,13.5,21,17.5,,311,9.6,40,1027.1,
8/22/19,16.7,10.9,22.1,0,,48,9.8,24.1,1027,
8/23/19,18.3,10.6,23.7,0,,41,7.8,18.5,1025.9,
8/24/19,20.7,13.8,26.1,0,,59,11.1,27.8,1021.9,
8/25/19,22,17.5,27,0,,91,11.9,27.8,1019.7,
8/26/19,22.7,16.1,28.6,0,,102,8.4,25.9,1019.1,
8/27/19,22.5,17,27.5,0,,117,8,25.9,1018,
8/28/19,23.2,16.4,28.5,0.3,,187,8.9,20.4,1016.2,
8/29/19,21.9,17.5,29.5,0,,250,12.2,50,1017.7,
8/30/19,22.7,15.9,29.2,0,,175,8.3,20.4,1021.1,
8/31/19,23.4,15.7,29.2,0,,111,9.6,25.9,1016.6,
9/1/19,21.7,17,29.7,0,10,204,12.8,40,1011.2,
9/2/19,15.5,13.2,18,15.7,,328,12,29.6,1019.7,
9/3/19,15.1,7.8,21.7,0,,233,9.3,22.2,1023.9,
9/4/19,17.3,9.5,23.7,0,,194,10.2,25.9,1018.4,
9/5/19,16.4,11.5,22,0,,283,10.7,27.8,1015.6,
9/6/19,13.8,9.4,17.1,0.5,,17,8.7,22.2,1023.3,
9/7/19,12.7,11.6,14.1,0.5,,328,8.6,20.4,1018.8,
9/8/19,12.8,8,16.7,0.3,,63,12.9,25.9,1017.1,
9/9/19,12.3,10.6,13.5,12.2,,206,18.3,47,1010.3,
9/10/19,13.2,8.7,18.1,1.8,,239,13.2,31.5,1017.7,
9/11/19,14.6,10,20.6,0,,269,6.6,24.1,1023,
9/12/19,15.4,9.9,21.2,0,,237,15.5,31.5,1028.4,
9/13/19,17.7,13.2,21.1,0,,268,14.4,31.5,1029.8,
9/14/19,14.8,10.7,18.7,0,,45,9.8,22.2,1032.2,
9/15/19,16,7.4,23.7,0,,211,13.2,33.3,1023.9,
9/16/19,15.7,11.5,20,0,,268,9.9,25.9,1018.4,
9/17/19,13.2,10.6,17,1,,303,16.7,61,1016.7,
9/18/19,10.1,6.4,14.6,0,,293,15.9,43,1022.9,
9/19/19,8.3,2.8,13.6,0,,288,12,29.6,1027.8,
9/20/19,9.2,2.5,15.2,0,,271,10.7,20.4,1029,
9/21/19,12.1,3.6,19,0,,134,9.8,22.2,1024.4,
9/22/19,12.6,5.8,20.5,0,,103,13.8,27.8,1016,
9/23/19,11.9,6.2,17.5,0,,277,5.4,18.5,1013.8,
9/24/19,14.8,11.3,18.6,0,,225,7.2,22.2,1013.6,
9/25/19,14.3,12.2,18.5,0.3,,225,14.7,47,1008.5,
9/26/19,14.1,9.2,19.5,0.5,,237,15.6,33.3,1012.7,
9/27/19,15.6,13.6,19,1.5,,212,16.8,35.2,1012.9,
9/28/19,13.9,10.8,17.6,2,,231,22.5,47,1014.6,
9/29/19,15.3,9.6,19.2,0.3,,212,20.3,40.8,1009.8,
9/30/19,14.4,11.6,18,1.5,,249,34.7,83,1005.2,
10/1/19,14.1,8.6,20.6,0,,211,19.5,50,1007.8,
10/2/19,10.9,4.2,16.1,1.8,,253,19.8,43,1005.2,
10/3/19,7.4,3.9,10.6,2,,256,19.8,43,1015,
10/4/19,8.4,5.9,11.7,5.3,,203,13.2,27.8,1012,
10/5/19,8.3,6.7,10.5,6.6,,275,19.8,48.2,1009.1,
10/6/19,6.7,4.7,9,1.8,,38,11.9,29.6,1019.3,
10/7/19,5,-0.5,10.9,0,,72,8.7,27.8,1019.7,
10/8/19,8.5,1.9,11.5,0,,195,14.7,40,1013.9,
10/9/19,11.3,9.7,13,4.1,,223,17.3,38.9,1010.6,
10/10/19,9.4,7.5,12.5,0.3,,235,22.8,47,1014,
10/11/19,10.4,6.7,14.2,1.5,,204,18.3,43,1019.3,
10/12/19,14.6,8,21,0,,205,20.4,40.8,1015.8,
10/13/19,16.1,8.7,22.7,0,,167,10.5,24.1,1016.7,
10/14/19,13.3,6.8,19.6,0,,93,8.9,20.4,1017.1,
10/15/19,12.2,8,14.6,0,,164,6.5,16.7,1010.4,
10/16/19,11.7,7,14.2,0.8,,224,20.9,50,1012.8,
10/17/19,11.1,5.2,18.1,0,,186,8.3,25.9,1016.4,
10/18/19,13.3,7.5,18.5,0.3,,173,10.5,24.1,1014,
10/19/19,12.2,8.7,17.1,0,,151,8.9,22.2,1012.9,
10/20/19,9.6,5.2,14,0,,119,7.2,18.5,1013.5,
10/21/19,10.6,7.2,15.3,0,,268,5.6,13,1018.6,
10/22/19,10.7,6.4,15.2,0,,255,6,14.8,1023.6,
10/23/19,12.6,9.5,14.7,0,,46,7.1,18.5,1019.5,
10/24/19,10.2,6.8,14.2,0,,171,5,16.7,1013.2,
10/25/19,11,4.4,17.2,0,,223,12.6,27.8,1020.9,
10/26/19,12.1,6.5,19,0,,201,11.1,25.9,1021.3,
10/27/19,12.1,7.2,19.1,0,,244,15.6,40,1018.4,
10/28/19,6.3,1.2,10.2,2,,305,8.7,18.5,1022.3,
10/29/19,3.7,0.5,8,0,,319,9.6,25.9,1024.3,
10/30/19,1.9,-2.2,7.5,0,,17,7.8,20.4,1029.6,
10/31/19,-0.1,-6.5,6,0,,73,7.4,20.4,1027.7,
11/1/19,2.6,-3.7,5.7,0,,129,10.7,24.1,1017.5,
11/2/19,8.5,4.2,12.2,3.8,,167,14.7,27.8,1000.5,
11/3/19,8.1,5.8,10.2,0.3,,108,7.7,22.2,993.3,
11/4/19,9.6,7.7,12,4.8,,225,19.7,43,993.4,
11/5/19,7.1,4,9.6,0,,219,13.4,31.5,998.9,
11/6/19,6.7,4,9.7,0,,222,17,37,1003.2,
11/7/19,6.9,3.5,11.5,0,,176,10.2,24.1,1005.8,
11/8/19,6.1,2.7,8.6,0,,62,8.4,22.2,1006,
11/9/19,5.2,1.2,6.7,0,,233,17.7,33.3,1008.6,
11/10/19,0.9,-0.7,3.7,0.5,,250,7.2,20.4,1015,
11/11/19,0.1,-1.6,2,0,,137,8.4,20.4,1014.9,
11/12/19,2.8,0.1,4.6,0.3,,186,8.7,20.4,1009.5,
11/13/19,1.9,0.2,3.5,11.2,,239,9.5,27.8,1005.7,
11/14/19,2.1,-3.5,4.7,2.5,,118,14.3,29.6,1009.5,
11/15/19,6.2,1.3,10.6,0,,94,16.1,35.2,1004.8,
11/16/19,7,3.1,10.7,0,,211,12.3,31.5,1008.9,
11/17/19,9.1,2.8,13.1,0.3,,85,16.2,40,1009.2,
11/18/19,6.9,2.5,11.5,0,10,176,14,43,1008.9,
11/19/19,3.8,0.6,6.6,4.6,,18,8.7,24.1,1018.1,
11/20/19,4.8,4,6,0,,328,7.1,18.5,1016.9,
11/21/19,7.1,5,8.7,0.3,,82,11.4,18.5,1010.7,
11/22/19,7.6,4.7,9.5,0.3,,137,9.5,24.1,1011.3,
11/23/19,7.1,6.2,7.7,0,,114,17.6,35.2,1007.8,
11/24/19,5.8,4.2,6.6,0,,133,9.8,29.6,1010.6,
11/25/19,4.4,4,5,0,,166,5.9,14.8,1012.5,
11/26/19,4.2,3.2,5,0,,190,9.8,24.1,1011,
11/27/19,3.9,1.2,5.7,0,,156,12.2,22.2,1002.9,
11/28/19,7.4,0.1,10.2,0,,204,22.4,58,998.7,
11/29/19,5.8,2.2,8.6,0.3,,267,24.3,58,1005.2,
11/30/19,1.1,-1.6,4.1,0.5,,262,10.5,27.8,1022.6,
12/1/19,-0.2,-4.5,2.6,0,,115,9.6,22.2,1022.6,
12/2/19,1,-0.7,2.7,0,,280,15,33.3,1021.9,
12/3/19,1.1,0,2.7,0,,249,10.5,31.5,1028,
12/4/19,0.6,-2.7,4.1,0.3,,161,11.1,22.2,1026.8,
12/5/19,-2.1,-4.4,-1.4,0,,163,9.6,20.4,1025.2,
12/6/19,0.3,-2.5,4.5,0,,199,14.9,33.3,1019,
12/7/19,5.8,-0.6,8.2,0.5,,234,27.9,58,1013,
12/8/19,7.4,4.8,8.7,0,,228,25.7,68,1010.1,
12/9/19,6.5,3,8.5,0,,221,20.6,47,1004.7,
12/10/19,1.9,-1.2,4.6,0,,268,17,31.5,1022.3,
12/11/19,-1.6,-4.1,2.1,0,,144,10.1,25.9,1017.3,
12/12/19,-0.1,-3.5,1.7,0,,158,8.4,18.5,1006.1,
12/13/19,0,-5.2,3.5,0.3,,153,15.5,40,989.2,
12/14/19,4.3,1.2,6,0.5,,223,30.3,72,994.5,
12/15/19,6.8,3.2,11.6,0.5,,215,18.5,50,1006.6,
12/16/19,5.8,2,11.2,1.5,,134,10.1,27.8,1012.9,
12/17/19,0.4,-2,2.1,0,,275,6.2,16.7,1013.3,
12/18/19,3.2,-0.5,10.7,0,,228,7.2,22.2,1019.3,
12/19/19,1,-1.5,4,0,,354,5.3,16.7,1019.7,
12/20/19,3.5,-0.5,9,0,,44,6.9,16.7,1001.2,
12/21/19,4.4,2.7,5.7,1,,218,11.7,27.8,996.2,
12/22/19,2.3,-0.4,4,0,,172,8.9,18.5,992.4,
12/23/19,5.3,2.4,6.7,0.2,,267,18.2,37,1003.4,
12/24/19,4.1,2.5,6,0.3,,233,18,40,1013.5,
12/25/19,5.1,2.7,7,3.3,,274,18.6,40.8,1014.3,
12/26/19,2.8,1.5,4.5,0.5,,272,13.1,27.8,1024.6,
12/27/19,1.6,1,3.2,0,,305,11.3,25.9,1028.2,
12/28/19,-0.5,-1,1,0.5,,340,16.4,33.3,1040.1,
12/29/19,-1.6,-3.5,0.7,0,,260,7.7,18.5,1041.4,
12/30/19,0.6,-4.4,4.7,0,,207,8.6,31.5,1035.4,
12/31/19,3.1,1.4,5.6,0,,261,19.7,43,1030.4,
1/1/20,-0.2,-3.9,3.5,0,,231,12.2,24.1,1035.7,
1/2/20,-4.9,-7.5,-1,0,,180,6.6,16.7,1032,
1/3/20,1.6,-7.2,5.5,0,,218,20.9,54,1024.4,
1/4/20,3.1,1.7,5.7,0.8,,263,26.6,54,1023.6,
1/5/20,0.2,-2.5,2.5,0,,289,13.8,42.6,1034.5,
1/6/20,0,-3.4,2.2,0,,207,12,22.2,1031.4,
1/7/20,0.1,-4.2,2.2,0,,226,15,31.5,1028.1,
1/8/20,2.6,-1,4.5,0,,213,16.5,47,1028.9,
1/9/20,5.8,3.7,8.2,2,,210,15.2,27.8,1022.1,
1/10/20,7.1,5,9.6,1,,218,17.7,40,1019.1,
1/11/20,2.1,-0.7,5.7,0.3,,255,14.4,40,1031.6,
1/12/20,0.9,-2.2,4.5,0,,202,15.6,43,1027.7,
1/13/20,2.4,0.7,4.2,0,,205,14,37,1024.1,
1/14/20,1.7,-2.5,4.7,0,,153,11.4,25.9,1019.9,
1/15/20,0.2,-2.5,3.4,0,,140,10.4,25.9,1023.4,
1/16/20,-0.6,-4.1,3.6,0,,56,6.6,20.4,1031.6,
1/17/20,-0.9,-3.4,5.6,0,,99,6.9,20.4,1024.9,
1/18/20,0.8,-3.5,3,0.3,,193,5.6,24.1,1025.6,
1/19/20,0.9,-1.4,3,0.5,,308,8.9,25.9,1034,
1/20/20,0.9,0,2.7,0,,257,5.6,20.4,1046.4,
1/21/20,-2.4,-5.3,1.2,0,,194,9.8,16.7,1043.8,
1/22/20,-1.6,-4.4,1.7,0,,255,11.3,20.4,1035.3,
1/23/20,0.4,-3,2.7,0,,187,8.1,18.5,1034.4,
1/24/20,-2,-5.3,-1.2,0,,225,9.8,20.4,1026.7,
1/25/20,-1.4,-2.7,-0.4,0,,35,7.4,20.4,1024,
1/26/20,-0.6,-1.6,0,0,,76,4.4,14.8,1022.1,
1/27/20,1.8,-1.3,6,0.3,,149,8,22.2,1015.9,
1/28/20,4.2,-0.4,7.2,0.5,,205,24.2,115,1000.8,
1/29/20,1.6,-0.5,3.5,0.8,,237,27.8,54,1006.8,
1/30/20,3.2,0.5,6.1,0,,229,23.1,50,1013.2,
1/31/20,9.7,1.7,13,0.5,,247,29.1,65,1007.6,
2/1/20,11.1,9.2,13,3.3,,237,28.4,61,1007.3,
2/2/20,7.9,4.8,10.7,3,,241,23.7,48.2,1009,
2/3/20,8.4,6.7,10.2,2.8,,253,27.8,54,1010.2,
2/4/20,3.1,0.1,6.2,15.2,,287,24,50,1006.7,
2/5/20,0.8,-0.9,2.5,2.8,,321,24.8,50,1026.6,
2/6/20,0.6,-2.2,2,0,,254,17,31.5,1031.2,
2/7/20,2.8,1,5.1,0,,288,10.7,25.9,1030.1,
2/8/20,1.6,-1.6,5.6,0,,159,9.3,24.1,1027.8,
2/9/20,3.9,-2.9,10,0,,181,15.3,47,1019.6,
2/10/20,7.8,4.1,12.6,1.8,10,242,40.5,101,998.7,
2/11/20,3.3,0.4,6.1,5.1,,254,37.2,86,1002.9,
2/12/20,1.3,-0.7,3.2,0.3,,243,28.8,58,1013.8,
2/13/20,2.4,-0.7,4.7,0,,192,18,42.6,1014.5,
2/14/20,4.6,2.7,7.2,0.8,,255,17.6,47,1016.6,
2/15/20,3.8,0.6,7.7,0,,174,11.9,25.9,1026.1,
2/16/20,7.5,1.4,12.1,0,,166,14.1,35.2,1018,
2/17/20,8.8,6.6,11,0,,214,18.6,38.9,1016.4,
2/18/20,5.6,3.1,8.1,0,,244,28.1,61,1022.7,
2/19/20,3.6,2.1,6.2,0,,239,25.1,50,1019,
2/20/20,3.3,-1.1,6.6,1,,214,17,35.2,1021.8,
2/21/20,4.1,1.5,6.5,1.8,,254,24,58,1023.1,
2/22/20,6.9,1.4,10.5,0,,228,28.4,61,1023.5,
2/23/20,9.4,8,12.5,0,,247,40.4,76,1013.6,
2/24/20,4.3,1.6,7.2,2,,254,20.3,76,1018.2,
2/25/20,7.9,3.1,9.1,0.5,,235,25.8,46.3,1001.9,
2/26/20,3.4,1.5,5.4,3.3,,243,26.6,50,997.8,
2/27/20,2.4,1,4.6,0,,221,19.5,50,1003.1,
2/28/20,1.3,-0.5,5,1,,270,20.3,47,1013.4,
2/29/20,3.8,-0.6,7,1.3,,168,14.3,31.5,1005.7,
3/1/20,6.5,3,11,3.3,,210,19.4,50,1001.5,
3/2/20,6.4,3.5,10,0,,187,18.8,54,995.5,
3/3/20,3.9,1.2,5.2,0.5,10,257,15,37,999.5,
3/4/20,2.8,0,6,9.4,,237,18.2,35.2,1012.2,
3/5/20,4.2,-2.8,9.1,0,,158,15.8,33.3,1004.7,
3/6/20,5.8,3.7,9.5,2.3,,201,21,44.5,995.6,
3/7/20,3.6,1.1,5.2,0.8,,269,21.9,43,1013,
3/8/20,4.6,0.7,8.4,0.5,,218,17,33.3,1019.9,
3/9/20,5.2,3.1,7.7,0,,207,13.4,29.6,1013.9,
3/10/20,4.6,0.9,7,0.5,,218,26.4,58,1013.1,
3/11/20,8.8,4.4,11,2.3,20,250,19.2,61,1011.7,
3/12/20,10.8,6.5,15,24.1,,237,25.4,68,1011.2,
3/13/20,6.3,4,9,0.3,,251,28.1,65,1015.8,
3/14/20,3.2,0.5,6.5,0,,343,11.1,33.3,1024.2,
3/15/20,3.1,-3.4,9.7,0,,148,16.2,33.3,1024.8,
3/16/20,5.2,-3,12.6,0,,140,9.5,25.9,1023,
3/17/20,8.2,1.4,15.2,0,,249,8,22.2,1028.6,
3/18/20,9.3,2.9,16,0,,226,13.7,27.8,1028.9,
3/19/20,10.2,4.9,15.6,0,,215,8.3,24.1,1025.3,
3/20/20,8.9,3.7,15.2,0,,359,12.5,40,1022.4,
3/21/20,1.9,-1.7,3.5,7.9,,24,22.1,40,1026.6,
3/22/20,-1.7,-5.1,2.7,2,,26,15,40,1034.2,
3/23/20,-1.8,-6.4,3.1,0,,29,12.8,31.5,1037.9,
3/24/20,-0.6,-6.3,5.1,0,,57,15.6,43,1035.8,
3/25/20,0.3,-6.2,6,0,,79,17.6,40,1030.8,
3/26/20,2.5,-4.5,7.6,0,,87,18,40.8,1025.9,
3/27/20,8.2,-1.2,15.7,0,,86,14.3,37,1020.9,
3/28/20,8.1,1.3,15.2,0,,326,12.9,33.3,1017.4,
3/29/20,3.4,-0.1,7.5,0,,321,20.5,43,1019.6,
3/30/20,-0.1,-4.9,4,0.3,,350,15.6,43,1027.1,
3/31/20,-0.3,-3.2,3.5,0.8,,347,14.3,40,1028,
4/1/20,1.1,-6.5,8.1,0,,220,8.4,18.5,1023.1,
4/2/20,4.4,-4.3,12.2,0,,237,10.7,25.9,1013.4,
4/3/20,4.8,-0.5,8.2,0,,262,14.1,31.5,1014.5,
4/4/20,7.4,3.7,12,0,,326,7.2,20.4,1024.3,
4/5/20,7.8,-1.6,15.5,0,,80,14.1,37,1028.8,
4/6/20,11.5,0.3,19.7,0,,119,14.9,29.6,1025.5,
4/7/20,12.2,2.7,19.2,0,,84,8.7,24.1,1030,
4/8/20,12.6,3.3,20.7,0,,104,11.5,24.1,1027.3,
4/9/20,12.9,2.3,20.5,0,,311,11.9,25.9,1022.8,
4/10/20,11,5.5,16.4,0,,354,8.6,22.2,1025,
4/11/20,10.5,4.4,16.2,0,,355,7.2,20.4,1025.1,
4/12/20,13.1,2.5,21.6,0,,305,7.2,24.1,1018.2,
4/13/20,9.6,4.1,16.5,0,,289,21,50,1013,
4/14/20,3.2,-0.3,7,0,,301,17.1,40,1022.2,
4/15/20,7.2,-1.1,16,0,,246,15.6,31.5,1024.1,
4/16/20,12.8,3,21,0,,237,9.3,24.1,1017.8,
4/17/20,13.2,5.6,20.1,0,,337,11.4,25.9,1015.6,
4/18/20,13.2,5.2,19.2,0,,359,6.9,22.2,1016,
4/19/20,10.1,7,14.5,7.9,10,26,13.5,31.5,1017.6,
4/20/20,8.3,0,14.2,0.5,,75,22.2,43,1022.8,
4/21/20,9.6,1.8,15.7,0,,78,22.2,44.5,1022.2,
4/22/20,9.8,1,16.5,0,,71,16.5,40,1023.2,
4/23/20,11.8,2.9,18.6,0,,69,11.6,25.9,1021.5,
4/24/20,13.7,4.9,20.8,0,,237,14.9,35.2,1011,
4/25/20,8.8,4.5,13.6,0,,308,17.3,47,1010,
4/26/20,9.4,1,16,0,,256,11.1,20.4,1012,
4/27/20,13.2,1.8,20.2,0,,211,11.6,24.1,1010,
4/28/20,15.7,7.5,22.7,0,,219,9.9,24.1,1005.4,
4/29/20,13.2,10,15.7,0.3,,257,16.2,33.3,1005.5,
4/30/20,13.4,7.9,18.2,0,,225,18.2,40,1007,
5/1/20,11.6,8.5,16.1,3,,232,18.6,50,1004.9,
5/2/20,9.1,5.2,14.7,0.8,,252,22.2,50,1007.5,
5/3/20,9.5,5.2,13.2,0,,272,13.7,33.3,1016.8,
5/4/20,11.1,4.9,16.9,0,,217,13.7,31.5,1016.6,
5/5/20,6.8,2.5,10.2,0.5,,325,14.3,47,1018.2,
5/6/20,7.8,0.4,14.2,0.3,,298,15.9,35.2,1022.2,
5/7/20,11.2,3.3,18.6,0,,295,16.8,43,1022.1,
5/8/20,14.6,4.8,22.5,0,,37,7.5,20.4,1018.4,
5/9/20,16.3,9.4,22.9,0,,20,9.2,22.2,1013.4,
5/10/20,16.1,10.9,22,0.5,,172,8.3,22.2,1007,
5/11/20,8.9,2.7,14.2,2.5,10,335,21.5,54,1002.7,
5/12/20,5.5,-0.7,10.5,16.5,,327,10.5,40.8,1016.8,
5/13/20,7.8,0.9,12.5,0,,36,8.7,22.2,1012.9,
5/14/20,9.6,6.6,14,3.8,,356,11,27.8,1014.5,
5/15/20,9,3.5,13.5,0,,352,11,25.9,1017.5,
5/16/20,10.6,1.9,17.6,0,,251,8,16.7,1021.7,
5/17/20,12.8,5.4,18.2,0,,344,8.9,25.9,1020.9,
5/18/20,14.7,4.7,21.6,0,,256,8.1,18.5,1022.3,
5/19/20,16.4,8.6,23.2,0,,299,13.4,40,1019.3,
5/20/20,13.5,8.6,16.7,0,,325,9.6,27.8,1020.9,
5/21/20,13.8,6.6,19.2,0,,342,9.5,24.1,1022.7,
5/22/20,14.2,5.7,20.6,0,,143,9.9,22.2,1023,
5/23/20,12.9,9.7,16.6,5.8,10,269,11.4,38.9,1021.2,
5/24/20,11.1,6.9,15.2,8.4,,262,19.5,43,1026.5,
5/25/20,10.2,7.9,13.7,0.8,,293,16.5,54,1028.3,
5/26/20,12.1,8.1,16.7,1.8,,341,15.6,35.2,1032.7,
5/27/20,13.3,5.4,19.5,0,,305,11.1,24.1,1032.1,
5/28/20,11.4,9.5,14,5.1,,320,15,43,1028.1,
5/29/20,12.8,7.8,17.5,3,,1,17.4,43,1026.3,
5/30/20,11.9,8.7,15.6,0,,354,14.7,40,1021.8,
5/31/20,11.4,6.5,16.5,0,,317,15.5,31.5,1019.8,
6/1/20,15.8,7.8,21.7,0.5,,355,14.4,31.5,1020.4,
6/2/20,15.1,8.5,20.1,0,,319,11.9,35.2,1017,
6/3/20,16.4,10.5,23,3.8,,277,15.3,47,1006.2,
6/4/20,14.7,8.3,21,2.5,,182,10.1,24.1,997.5,
6/5/20,13.5,11.2,18,6.9,,229,19.4,40,997.2,
6/6/20,12.7,9.5,16,1.8,,222,14,35.2,1004.9,
6/7/20,13.1,9.5,16.7,1,,301,11.9,31.5,1008.1,
6/8/20,13.8,9.5,17,3.6,,310,11,27.8,1013.2,
6/9/20,15.4,11.5,19,0,,40,13.4,29.6,1013.7,
6/10/20,13.8,12.7,15.6,0.3,,344,7.1,20.4,1011.8,
6/11/20,15.9,12.6,21.2,6.6,,350,7.5,18.5,1009.3,
6/12/20,19.4,10.7,25.6,0,,51,9.6,29.6,1009.3,
6/13/20,20.6,13.5,26.7,0,,63,9.3,31.5,1009,
6/14/20,18.1,15.7,21,4.1,10,341,7.7,22.2,1009.6,
6/15/20,18.9,14.7,22.7,12.7,,6,9.5,25.9,1012.7,
